,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
74442,2018,546,10008,10028,803,22396,1,3550308,35,3,27,F,2009,2012.0,1.0,0,0,8,0,0,0,27,0,4,0,CACBEBDE,CACBEBDE,DEEECDACDCADAACEEAEBBCBCDBB,DEEECDAXDCADXAXEEAEBBCBCXBB,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,A,A,A,D,D,B,C,F,B,A,B,A,B,A,A,35.0,B,A,B,A,A,B,B,A,D,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
439126,2018,165,10005,10028,104,123444,1,3304557,33,3,28,M,2008,2015.0,3.0,0,0,8,0,0,0,27,2,7,0,CACBEBDE,CACBEBDE,AEBDABECBDZCABZEAAEBCEADDEA,AXBDABEXBXZCAXZEXAEXCEADXEA,CECBCBCE,10110101.0,ABDADDECBBADABDCEDAADDBDCEB,190000191980198090090001910,555,555,555,555,555,555,555,555,333,555,555,"36,7","55,9","62,5",46,63.0,75.0,60.0,29.0,65.0,20.0,"30,3","33,3","13,3",0.0,30.0,10.0,C,D,A,C,C,A,A,A,C,B,D,A,D,D,C,B,B,E,E,E,A,A,A,A,33.0,A,A,B,A,B,A,B,B,A,,3.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0
232730,2018,2755,10005,10022,22,58987,1,4202909,42,4,32,M,2007,2014.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,AAEBCDDA,1010010.0,ACDBCDAEADBADDAACBCBDCADBAB,990990100011190188990091191,555,555,555,555,555,333,555,333,333,333,333,"39,1","28,9","37,5",16,32.0,40.0,30.0,0.0,0.0,0.0,"42,5",50,0,0.0,0.0,0.0,C,C,C,C,D,B,B,A,E,B,B,A,D,D,C,B,C,E,E,E,A,A,A,A,29.0,A,A,A,K,A,A,A,E,A,,3.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,,,3.0,2.0,5.0,4.0,4.0,,,6.0,6.0,3.0,5.0,6.0,4.0,6.0,6.0,5.0,6.0,5.0,,5.0,,6.0
28501,2018,15451,10006,10022,2,7133,1,3131307,31,3,28,M,2008,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,EAAEBBCE,1000101.0,AEDADBEBDDDCCCAEAADEDCBBAAD,090110010990099109019019000,555,555,555,555,555,555,555,555,555,555,555,"36,1","48,5","37,5",65,37.0,65.0,30.0,93.0,65.0,100.0,"31,9","31,6","33,3",40.0,40.0,20.0,D,D,D,D,D,D,D,A,D,A,D,A,C,E,B,D,A,B,A,E,A,A,A,A,31.0,A,A,B,C,A,C,C,E,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
24548,2018,605,10003,10028,22,55514,1,3548807,35,3,30,F,2006,2016.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,CACBEDCD,11111000.0,BED*CDACAABCAACDADAEEBBABBE,990990110010091088991190190,555,555,555,555,555,555,555,555,333,555,555,"41,9","56,1","62,5","46,5",73.0,65.0,75.0,20.0,60.0,10.0,"37,2","43,8",0,0.0,0.0,0.0,D,C,C,B,B,A,B,C,C,A,F,A,D,D,B,C,D,E,E,B,A,A,A,A,35.0,A,A,B,G,A,A,C,E,A,D,5.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,,5.0,,5.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,,,6.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0
128020,2018,1141,10008,10022,22,16985,1,3304557,33,3,28,F,2008,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,BAEEDBED,1000100.0,ADDDAAACEDACBDEACBDDEEADEBA,990990110000090188991091090,555,555,555,555,555,555,555,555,333,333,555,"27,9","20,2",25,13,13.0,65.0,0.0,13.0,65.0,0.0,"30,4","31,3",25,0.0,0.0,75.0,C,D,C,C,B,C,A,B,D,A,A,A,B,B,C,C,C,D,E,H,A,A,A,C,33.0,A,A,B,A,A,C,C,E,C,C,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,,,,,6.0,6.0,6.0,6.0,5.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
182419,2018,298,10005,10028,18,1106919,1,4113700,41,4,22,F,2013,2014.0,4.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,BACEDDAC,1100000.0,ECEDBEDBDCEEACCBCABDAEDCACC,911000911001100001001000901,555,555,555,555,555,555,555,555,555,333,555,"33,1",30,25,"37,5",14.0,70.0,0.0,61.0,65.0,60.0,"34,1","37,5",15,20.0,0.0,25.0,D,C,A,C,B,B,B,D,C,B,A,A,C,C,C,B,C,E,D,E,A,A,A,A,41.0,A,A,B,K,A,A,A,A,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
493315,2018,316,10008,10028,87,112522,2,3550308,35,3,31,M,2005,2017.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,ECBEBAEDAEABCDDCAEBACDCCDCB,EXBEBAEXXEABXDDCAXBACDXCXCB,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,A,D,A,D,D,C,B,B,D,E,H,A,A,A,A,33.0,A,A,C,H,B,B,D,D,F,B,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
199159,2018,2132,10005,10022,22,56489,1,1200401,12,1,28,M,2008,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,CAEEEEED,11001000.0,AEBABCAAAECCCBEBCCCEEBADBCC,990991100100090088991191190,555,555,555,555,555,555,555,555,555,555,555,"42,4","50,3","37,5","69,5",57.0,65.0,55.0,82.0,50.0,90.0,"39,7","43,8","16,7",50.0,0.0,0.0,D,C,B,A,A,B,B,D,C,A,D,A,D,D,B,C,A,A,A,F,A,A,A,C,12.0,D,A,B,C,B,B,A,B,C,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
273138,2018,298,10005,10028,22,97982,2,4113700,41,4,39,M,1997,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,DACCADEA,1100000.0,ACDCBBADCCBEDCBACEADEBCADBB,990990101010190188991190091,555,555,555,555,555,333,555,555,333,333,333,"39,9","32,2",25,43,37.0,65.0,30.0,49.0,65.0,45.0,"42,5",50,0,0.0,0.0,0.0,D,C,C,B,B,C,B,C,C,B,D,A,C,C,C,E,B,F,E,B,A,A,A,C,15.0,A,B,C,H,A,C,B,E,C,B,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0
403621,2018,163,10005,10028,18,21922,1,3303302,33,3,41,F,2003,2015.0,1.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,BACCDBDD,1100110.0,CEEACBDDDDEEAEABDAADCDAEBBC,901001901001100011000101901,555,555,555,555,555,555,555,555,555,555,555,"43,7",49,50,"47,5",64.0,80.0,60.0,31.0,75.0,20.0,"41,9","41,7","43,3",40.0,0.0,90.0,D,C,D,A,A,C,B,D,C,B,A,A,B,B,C,D,D,E,D,C,A,A,A,E,33.0,A,A,C,K,A,C,B,E,E,E,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,,,6.0,,5.0,4.0,6.0,,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,,6.0,6.0,6.0,6.0,6.0
464204,2018,374,118,10020,2,7940,1,3550308,35,3,24,M,2011,2013.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219312,2018,692,116,10022,22,15773,1,2611101,26,2,28,F,2010,2011.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,BACCEDBD,1101000.0,ABEABCCDAECBCCDACBCABCCCCAD,991991000100090188990090090,555,555,555,555,555,555,555,555,555,333,336,"24,8","30,7","37,5","20,5",8.0,40.0,0.0,33.0,45.0,30.0,"22,8",25,10,30.0,0.0,0.0,C,C,C,D,B,B,C,C,C,A,D,A,D,D,B,D,A,C,E,B,A,F,A,A,29.0,A,A,B,C,B,C,B,E,H,C,6.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,6.0,6.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0
151177,2018,669,10008,10028,18,54735,1,1302603,13,1,35,M,2003,2014.0,4.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,BACEEBDE,1101111.0,DCEDCEEBECDDAEBE...........,911000910010100000000000900,555,555,555,555,555,555,555,555,555,555,555,"30,8",64,75,"47,5",46.0,70.0,40.0,49.0,65.0,45.0,"19,7","20,8","13,3",0.0,0.0,40.0,D,D,A,B,A,B,B,D,E,A,B,A,B,B,B,E,B,E,E,G,A,A,A,A,13.0,A,A,B,C,B,B,B,E,A,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
277188,2018,572,10002,10028,81,108648,1,3303302,33,3,28,M,2010,2011.0,1.0,0,0,8,0,0,0,27,0,5,0,CACBEBDE,CACBEBDE,EDCCCDADBEBABDDDAEACBBCCEDE,EDCXCDADBEXABDDDXEACBBCXEDX,........,0.0,...........................,000900000090000090000009009,555,555,333,555,333,555,555,555,555,555,555,"17,7","36,2",0,"90,5",96.0,80.0,100.0,85.0,85.0,85.0,"11,5",0,"76,7",100.0,40.0,90.0,.,.,.,.,.,.,.,.,.,A,A,A,E,D,D,B,F,B,A,A,A,A,A,A,33.0,B,A,B,A,A,E,E,A,C,,6.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,5.0,5.0,6.0,1.0,3.0,5.0,5.0,4.0,3.0,5.0,,4.0,,5.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,6.0,,,5.0,5.0,6.0,4.0,6.0
528117,2018,6,10002,10028,1,112594,1,3140001,31,3,24,F,2012,2014.0,2.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CAAEEBDE,11001111.0,CCBEDCDAECCAAECADADBEAABCEA,991910191000118110019190199,555,555,555,333,555,333,333,333,333,333,333,"50,2",45,75,0,0.0,0.0,0.0,0.0,0.0,0.0,"51,9","61,1",0,0.0,0.0,0.0,C,C,C,B,B,D,B,B,C,A,A,A,E,E,B,D,C,B,A,A,A,A,A,A,31.0,F,A,B,C,A,C,B,E,A,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
404788,2018,163,10005,10028,1,121297,2,3304557,33,3,55,F,1980,2010.0,3.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CAEAEDCE,11001001.0,BBBCDCCBEEADDDDDCCCDDDABCDA,991910091100008000109090199,555,555,555,555,555,555,555,555,333,333,555,"36,4","56,8",50,67,71.0,75.0,70.0,63.0,75.0,60.0,"29,6","33,3","8,3",0.0,0.0,25.0,D,D,D,B,A,C,B,B,E,B,A,A,B,B,C,F,B,C,D,B,A,A,A,A,33.0,B,A,B,C,B,C,B,E,H,E,5.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,,5.0,4.0,,6.0,5.0,4.0,2.0,2.0,2.0,5.0,3.0,3.0,,,1.0,1.0,4.0,6.0,6.0,6.0,3.0,4.0,5.0,5.0,,,5.0,5.0,4.0,,2.0
116884,2018,737,10008,10020,1,58348,1,3550308,35,3,48,F,1991,2012.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,EBCEBDDD,100010.0,DABDDCABEECEACDADEBDBCBDADA,991910091100108110009090099,555,555,555,555,555,555,555,555,555,555,555,"35,3","30,8",25,"39,5",37.0,65.0,30.0,42.0,70.0,35.0,"36,8","38,9",25,0.0,0.0,75.0,C,C,C,C,C,D,B,D,D,A,A,A,B,B,A,A,B,E,E,H,A,A,A,A,35.0,A,A,F,A,B,E,B,D,C,D,5.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,,6.0,6.0,6.0,6.0,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
41290,2018,1472,10005,10020,22,111726,2,4207502,42,4,28,F,2008,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,CAACBBDE,11000111.0,BDBBBAACCBDCDAAAEEBDCAADDEB,990990111000190188990091091,555,555,555,555,555,555,555,555,555,555,555,"42,9","57,1","62,5",49,40.0,80.0,30.0,58.0,70.0,55.0,"38,2","43,8","6,7",20.0,0.0,0.0,B,C,A,B,B,B,E,E,C,A,A,A,D,D,C,B,A,F,E,C,A,A,A,C,43.0,A,A,B,B,B,A,B,E,E,A,6.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,5.0,2.0,4.0,6.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,,6.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,5.0,3.0,5.0,5.0,5.0,,,4.0,1.0,4.0
181195,2018,1709,118,10020,1,1204958,1,2611606,26,2,35,F,2004,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,DBCECDDE,100011.0,EBAADDBDEECCDCABAADABDDBCDA,990910091101008000009090199,555,555,555,555,555,555,555,336,336,555,555,"25,9","25,3","37,5",7,14.0,70.0,0.0,0.0,0.0,0.0,"26,1","27,8","16,7",0.0,0.0,50.0,C,C,B,C,B,C,B,D,D,B,D,A,C,A,C,B,B,D,E,B,A,A,A,A,26.0,A,A,C,A,B,B,A,E,A,B,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0
420634,2018,163,10005,10028,22,102991,1,3304557,33,3,30,M,2005,2014.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360034,2018,1042,10005,10028,85,1205972,1,4106902,41,4,25,M,2011,2017.0,4.0,0,0,8,0,0,0,27,0,4,0,CACBEBDE,CACBEBDE,BEAABACDCDBECDCBCDAEAEDCEDB,BEXABACDXDBECDXBCDAEAEXCEDB,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,A,A,A,D,D,B,B,B,A,E,C,A,A,A,E,41.0,A,A,B,C,A,C,E,E,A,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,6.0,2.0,6.0
395040,2018,416,10005,10022,2,56320,1,3550308,35,3,52,M,1993,2013.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CACCEEDE,11101011.0,ACECCEDBDDECABDECBDCAECCCDE,090000110990099119009009001,555,555,555,555,555,555,555,555,333,333,555,"33,9","60,8",75,"39,5",56.0,60.0,55.0,23.0,75.0,10.0,"24,9","26,3","16,7",0.0,0.0,50.0,D,D,C,A,C,B,B,B,D,C,D,A,B,B,B,D,B,C,C,E,A,A,A,C,35.0,A,D,G,K,B,B,C,A,E,,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
157822,2018,322,10005,10028,94,1132199,2,3550308,35,3,23,M,2015,2017.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,AEBACEABDDABBBDDCECCDBDEEAC,AEBACXABDXXBBXDXCECCXBDEEAX,CAEDEBED,11001100.0,AEEDAEADEBBCBADECEECCBDDEAE,110009100990191911019110119,555,555,555,555,555,555,555,555,555,555,555,"53,9","41,4",50,"28,5",18.0,50.0,10.0,39.0,75.0,30.0,58,60,"46,7",40.0,25.0,75.0,C,C,C,A,A,C,E,E,D,A,A,A,D,D,B,D,C,B,B,B,A,A,A,A,52.0,A,A,A,A,B,E,E,E,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,4.0,1.0,1.0,1.0,6.0,6.0,6.0,,6.0,1.0,1.0,1.0,6.0,,6.0,6.0,6.0,1.0,2.0,,6.0,6.0,6.0,6.0,6.0,1.0
458697,2018,1141,10008,10022,1,58838,1,3304557,33,3,24,F,2012,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,DACECBDE,1100111.0,AADBBEBCEBADEABAEAACCBBDCEA,990901091000008100009090199,555,555,555,555,555,555,555,555,555,555,555,"27,2","48,9","62,5","28,5",17.0,45.0,10.0,40.0,60.0,35.0,"19,9","22,2","6,7",0.0,20.0,0.0,C,C,C,A,A,B,B,D,D,A,A,A,D,E,B,C,B,B,A,H,A,A,A,A,33.0,B,A,B,A,A,D,E,E,A,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
328387,2018,12766,10005,10022,86,1258646,1,4104303,41,4,20,M,2015,2017.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,AADDEDDE,1001011.0,BBABBEAADBECEABCAADEAEBDBEC,919099911010190101009011111,555,555,555,555,555,555,555,555,555,555,555,"51,7","40,4",50,26,35.0,55.0,30.0,17.0,45.0,10.0,"55,5",60,30,40.0,30.0,20.0,C,C,C,B,B,C,B,D,C,A,D,A,C,D,B,D,B,E,E,C,A,A,A,C,41.0,A,A,B,A,B,B,B,E,E,,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,6.0,6.0,6.0,6.0,,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0
469259,2018,4826,118,10022,1,112710,1,3509502,35,3,21,F,2014,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,DAECEBDA,1001110.0,BADBDCDBEACEAEBBDBAEACCCCCA,990910191000118011009090199,555,555,555,555,555,555,555,555,333,333,555,"41,1","43,6",50,34,27.0,55.0,20.0,41.0,65.0,35.0,"40,2","44,4","16,7",0.0,0.0,50.0,C,D,C,B,C,C,B,D,C,A,D,A,D,D,B,D,C,A,A,E,A,A,A,A,35.0,A,A,B,C,B,B,B,E,E,C,4.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,5.0
