,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,IN_GRAD,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
28391,2016,580,10002,10028,23,13599,1,2611606,26,2,25,F,2007,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CAEBADAC,11110111.0,DBACBBAEAADCBECEECDEDBDDCBD,110909110001090001190119110,555,555,555,555,555,555,555,555,555,555,555,59.6,83.1,87.5,76.5,92.0,60.0,100.0,61.0,65.0,60.0,51.8,50.0,61.7,60.0,80.0,45.0,D,D,B,B,B,D,B,D,D,A,D,A,E,D,C,B,D,C,B,G,A,D,A,A,26.0,B,A,B,C,A,A,C,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,4.0
3467,2016,17,93,10028,17,1433,1,3170206,31,3,22,M,2011,2012,2,1,1,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,CECABDAD,10000110.0,CCBBEDEDBACECDCAABBBEDCEAED,000900118110811111111111011,555,555,555,555,555,555,555,555,555,555,555,61.9,44.5,37.5,55.0,47.0,75.0,40.0,63.0,75.0,60.0,67.7,70.8,50.0,50.0,40.0,60.0,C,C,D,A,A,A,A,D,B,A,A,A,B,C,B,D,D,B,B,A,A,A,A,C,31.0,A,A,B,G,A,D,C,E,E,A,1.0,5.0,3.0,4.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,6.0,6.0,4.0,6.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,8.0,5.0,2.0,5.0
34056,2016,597,93,10028,12,14615,1,3170107,31,3,34,F,1999,2011,2,1,1,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAEDBEAE,11100010.0,DBBDBAECBDCACECDADBDEECBADB,111091119001911119111100119,555,555,555,555,555,555,555,555,555,555,555,66.9,57.6,50.0,69.0,77.0,65.0,80.0,61.0,65.0,60.0,70.0,77.3,28.3,10.0,15.0,60.0,C,C,C,B,A,B,A,D,C,A,A,A,C,C,A,A,D,B,A,A,A,B,A,D,35.0,A,A,B,C,A,A,E,E,E,A,4.0,6.0,3.0,6.0,5.0,5.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,6.0,6.0,3.0,3.0,4.0,4.0,4.0,4.0,7.0,1.0,1.0,3.0,5.0,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0
170129,2016,374,118,10020,3501,307946,1,3550308,35,3,24,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,EAEBBDEE,1110100.0,BABADBBCEBDEEEBBBACCEADADDD,101109801108101101110111101,555,555,555,555,555,555,555,555,555,555,555,61.7,55.2,50.0,63.0,79.0,75.0,80.0,47.0,75.0,40.0,63.9,66.7,48.3,75.0,40.0,30.0,C,D,B,C,C,C,A,C,C,A,C,A,E,D,B,E,F,C,E,B,A,A,A,A,35.0,B,A,A,A,A,C,C,E,E,F,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,6.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0
171142,2016,1128,10008,10028,3501,318956,1,3133808,31,3,21,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,CAEBCDAC,11111111.0,BABABABADBADEABEDACCDADADCD,101119810118111001111111111,555,555,555,555,555,555,555,555,555,555,555,82.7,87.0,100.0,67.5,79.0,75.0,80.0,56.0,80.0,50.0,81.3,83.3,70.0,50.0,60.0,100.0,B,C,D,B,B,C,B,E,B,A,A,A,E,E,B,C,E,C,C,I,A,A,A,A,31.0,B,A,B,A,A,D,B,E,E,F,6.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,4.0,6.0,5.0,5.0,5.0,7.0,8.0,8.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,8.0,6.0,4.0,6.0
176820,2016,2175,10005,10022,36,1059329,1,4202404,42,4,27,F,2006,2011,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,ECBDBDCD,100.0,BBCACCDBCBCADCEEBADBCDCADBA,111188011011001910199100911,555,555,555,555,555,555,555,555,555,555,555,55.8,35.7,12.5,70.5,69.0,65.0,70.0,72.0,80.0,70.0,62.5,66.7,38.7,6.0,70.0,40.0,D,C,B,B,B,C,B,D,C,E,A,A,B,B,C,B,B,D,C,E,A,A,A,A,42.0,A,B,B,C,B,C,C,E,H,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
145697,2016,4992,10008,10022,90,110518,1,2311405,23,2,28,F,2006,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,10,0,CAEBCDAC,CAEBCDAC,EBBCDEDEEDECCBCADABBACEEAAC,EXBCXEDEEDXXXBXADXBXAXEEXAC,AABEEEEE,1000000.0,BBECDCCDCCCCBCEDAAAAEDCDCAE,090190000099909009090900910,555,555,555,555,555,555,555,555,555,555,555,19.4,29.5,12.5,55.0,58.0,50.0,60.0,52.0,60.0,50.0,16.0,11.8,40.0,40.0,80.0,0.0,C,C,A,C,D,D,B,D,D,A,A,A,C,A,B,C,B,C,E,A,A,A,A,A,23.0,A,A,F,K,B,B,B,A,H,A,4.0,5.0,3.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,6.0,6.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0
185227,2016,1571,10005,10022,38,1107741,1,2919207,29,2,37,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EBDAADAE,110.0,ABBEDBCCBEADEAABEABCDBBCEEB,099181011810008100001801919,555,555,555,555,555,555,555,555,555,555,555,40.2,39.8,25.0,62.0,75.0,55.0,80.0,49.0,85.0,40.0,40.3,47.4,0.0,0.0,0.0,0.0,D,D,A,B,A,C,D,B,E,A,D,A,B,B,C,C,A,E,E,E,A,A,A,A,29.0,A,A,F,J,B,B,A,E,C,C,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,1.0,1.0,6.0,4.0,6.0,6.0,6.0,6.0,4.0,2.0,6.0,6.0,6.0,5.0,6.0,1.0,6.0
42032,2016,398,10005,10028,6,18681,1,2800308,28,2,26,F,2007,2011,2,1,1,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,DAEBADEC,1110101.0,DDCBAADAECDECECACAEEEABDCBC,011990109101110001901101011,555,555,555,555,555,555,555,555,555,555,555,56.8,61.3,62.5,59.5,63.0,75.0,60.0,56.0,80.0,50.0,55.3,56.5,48.3,70.0,25.0,50.0,C,C,A,B,A,A,A,A,A,A,D,A,D,D,A,E,A,B,A,E,A,A,A,A,29.0,B,A,B,D,A,B,B,E,B,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
124219,2016,3,10002,10028,19,98609,1,2806701,28,2,24,F,2006,2012,2,0,1,0,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,EBEBCDEC,111101.0,CBADBEEEBDBBEABEDADCCDACCBD,901919119911010900111990100,555,555,555,555,555,555,555,555,555,555,555,59.2,62.3,62.5,62.0,61.0,65.0,60.0,63.0,75.0,60.0,58.2,57.9,60.0,90.0,40.0,50.0,C,D,B,B,B,C,B,C,C,A,D,A,E,D,B,C,C,B,A,A,A,B,A,A,28.0,A,B,B,C,A,B,C,E,A,A,3.0,4.0,5.0,3.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,4.0
44513,2016,953,10008,10028,12,19206,1,3548500,35,3,24,M,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,EBEABDBE,100100.0,DBBDCABCACEADECADBBCDEEDADB,111091019101911009100111119,555,555,555,555,555,555,555,555,555,555,555,57.1,36.4,25.0,53.5,78.0,70.0,80.0,29.0,65.0,20.0,64.0,68.2,40.0,50.0,20.0,50.0,C,C,C,B,B,B,B,D,C,A,A,A,D,E,A,A,G,B,A,B,A,E,A,A,42.0,B,A,B,C,A,B,D,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
115660,2016,671,10005,10028,38,97573,0,5002704,50,5,41,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,CBEBADAE,10110110.0,CCDEDEBCBEDAEBDBDBEEACECEAA,099180111800018100010811909,555,555,555,555,555,555,555,555,555,555,555,49.5,66.7,62.5,73.0,93.0,65.0,100.0,53.0,65.0,50.0,43.8,47.4,23.3,60.0,10.0,0.0,C,C,A,B,C,C,B,D,C,B,D,A,B,D,C,D,E,E,B,B,A,A,A,A,31.0,A,A,B,G,A,C,B,E,C,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0,5.0,6.0,1.0,1.0,5.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0
205229,2016,437,10008,10028,3501,1185526,1,4108403,41,4,23,M,2013,2014,2,0,0,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,CECDADAE,10000110.0,AADBAA.ADBBCEADEBACBEABADED,000009810108110001100101101,555,555,555,333,555,333,333,333,333,333,333,32.2,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,41.7,0.0,0.0,0.0,0.0,C,C,C,C,B,B,B,E,B,A,F,A,D,F,A,C,C,D,A,E,A,A,A,A,41.0,A,A,B,C,A,C,A,D,B,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
40923,2016,481,118,10028,5,18571,1,3518800,35,3,22,F,2010,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,AEEECCCBEADEBDEACDDBDDCABBD,AEEECCCBEXDEBDEAXDXBDXCABBD,AAAABDAD,1000110.0,ACCCCCACBDDCABECABBBACCBBBD,100011000910001090910910111,555,555,555,555,555,555,555,555,555,555,555,41.2,43.3,37.5,52.0,74.0,50.0,80.0,30.0,30.0,30.0,40.5,43.5,23.3,0.0,40.0,30.0,C,C,B,B,D,C,B,C,D,A,D,A,C,D,B,E,C,C,D,B,A,A,A,A,35.0,A,A,B,D,B,C,B,E,H,B,4.0,4.0,4.0,3.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,6.0,5.0,2.0,2.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
110781,2016,4826,10005,10022,23,95139,1,3509502,35,3,41,F,2011,2012,2,0,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CEAAABEE,10000000.0,DBDCABAEBEDCEEEEDBCDCCAECBB,110909111001090010091009110,555,555,555,333,555,555,333,333,555,555,555,36.5,7.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,45.5,50.0,70.0,30.0,50.0,.,.,.,.,.,.,.,.,.,B,A,A,C,C,C,D,C,E,D,E,A,A,A,A,35.0,A,A,F,A,A,B,B,E,H,I,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,6.0,6.0,8.0,8.0,6.0,6.0,2.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0
90772,2016,780,118,10028,17,75099,1,5103403,51,5,22,F,2010,2011,2,1,0,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,EAEDADCE,1100100.0,ABEEBDEDBDBDCECAEDBAEECEBED,111910118001801100101011011,555,555,555,555,555,555,555,555,555,555,555,57.7,41.9,37.5,48.5,37.0,65.0,30.0,60.0,60.0,60.0,62.9,62.5,65.0,75.0,40.0,80.0,C,C,C,B,B,C,C,D,C,B,A,A,E,E,C,D,G,B,A,B,A,A,A,A,51.0,B,A,B,A,A,B,D,A,B,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
117296,2016,298,10005,10028,38,97990,0,4113700,41,4,46,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,DACDABEE,1000000.0,DEBECBBCEBADCDDBBEBEACBCEEE,199181110810108100010801919,555,555,555,555,555,555,555,555,555,555,555,51.7,29.3,12.5,54.5,55.0,75.0,50.0,54.0,70.0,50.0,59.2,57.9,66.7,60.0,50.0,90.0,C,C,C,C,A,C,C,D,D,B,A,A,F,B,C,E,D,E,E,B,A,A,A,A,31.0,A,C,C,J,A,B,B,E,A,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,8.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,6.0,6.0,5.0,5.0,6.0
185013,2016,3515,10005,10022,23,1107660,1,2616407,26,2,23,F,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164938,2016,322,10008,10028,38,121093,0,3550308,35,3,49,F,1983,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,EEDAAEEE,0.0,ECAEEBBEADADCDAEECACEEEEEAA,099181100810108001100810909,555,555,555,555,555,555,333,555,555,555,555,28.8,7.8,0.0,19.5,0.0,0.0,0.0,39.0,35.0,40.0,35.8,42.1,0.0,0.0,0.0,0.0,E,D,A,C,B,C,B,B,D,B,D,A,B,C,B,D,B,C,E,A,A,A,A,A,15.0,A,A,C,A,A,C,B,E,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
208777,2016,1292,116,10020,3501,1212462,1,3500105,35,3,21,M,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,EBDAAECE,0.0,AADEDACAEEECCCDEEDEBDCAACEB,000009811008000000001001000,555,555,555,555,555,555,555,555,333,555,555,17.9,18.6,0.0,46.5,38.0,70.0,30.0,55.0,75.0,50.0,17.7,16.7,23.3,0.0,40.0,30.0,.,.,.,.,.,.,.,.,.,A,A,A,D,E,B,D,B,D,D,B,A,B,A,A,35.0,D,B,B,A,A,B,B,E,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
90956,2016,1422,10005,10020,28,75109,1,1302603,13,1,44,M,1996,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,CAEBBDAA,11110110.0,DBAEEBBADEEAACDCCCAADEDAEEE,111011100110990119119100000,555,555,555,555,555,555,555,555,555,555,333,56.4,71.2,75.0,65.5,68.0,60.0,70.0,63.0,75.0,60.0,51.5,56.5,23.3,30.0,40.0,0.0,C,D,B,C,B,D,A,D,.,B,B,A,B,A,C,F,B,F,B,C,A,A,A,A,12.0,A,D,F,K,A,C,B,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10822,2016,226,121,10020,12,5920,1,3548500,35,3,24,F,2009,2011,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAEABDAC,11100111.0,DEBEDAECACEBEECCABADEEECDDB,101191119100911019011110019,555,555,555,555,555,555,555,555,555,555,555,63.7,69.6,75.0,61.5,63.0,75.0,60.0,60.0,60.0,60.0,61.7,68.2,25.0,10.0,35.0,30.0,C,D,C,B,C,C,B,D,D,A,A,A,E,E,D,A,F,B,A,B,A,A,A,A,35.0,B,A,B,A,A,B,B,E,E,F,4.0,4.0,4.0,4.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,3.0,2.0,5.0,4.0,3.0,1.0,8.0,5.0,5.0,5.0,6.0,4.0,1.0,1.0,4.0,3.0,3.0,5.0,6.0,5.0,2.0,6.0,4.0,4.0,5.0,1.0,6.0,3.0,5.0
51778,2016,466,10005,10028,23,21352,1,3550308,35,3,22,F,2012,2013,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CAEBBDCC,11110101.0,BDAEEEEEBDDACDAABCDDEDDECBE,000919011100091101190019111,555,555,555,555,555,555,555,333,555,555,555,57.5,60.0,75.0,37.5,75.0,55.0,80.0,0.0,0.0,0.0,56.6,54.5,68.3,60.0,70.0,75.0,C,C,C,C,B,C,B,D,E,A,A,A,D,D,B,E,B,B,A,B,A,A,A,A,35.0,A,A,B,C,B,D,C,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
97271,2016,163,10005,10028,38,83413,1,3304557,33,3,41,F,2001,2009,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,BACABECD,1000000.0,ABCEDEBCBDADEDCDAACECBECEAB,099180111810008010010811909,555,555,555,333,555,555,333,333,555,555,555,34.4,7.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.3,47.4,20.0,60.0,0.0,0.0,D,C,A,D,C,E,B,B,C,A,A,A,B,D,C,F,D,F,E,B,A,A,A,A,33.0,A,A,A,C,B,C,A,E,E,C,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0
125444,2016,398,10005,10028,38,98847,0,2800308,28,2,26,F,2008,2011,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,DBEAADCE,100100.0,EBBCEEBAEDADCBDBBECEADBCADA,099080100810118100010801909,555,555,555,555,555,555,555,555,555,555,555,33.8,41.4,25.0,66.0,93.0,65.0,100.0,39.0,75.0,30.0,31.3,36.8,0.0,0.0,0.0,0.0,C,D,C,B,B,C,E,D,C,A,D,A,D,E,B,E,D,D,E,B,A,A,A,A,28.0,A,A,B,C,A,B,B,E,E,B,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,8.0,4.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,4.0,3.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0
